,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
1662,Hyderabad to Ongole,KMBT Travels,NON A/C Sleeper (2+1),22:10,05:00,06h 50m,741,16 Seats available,3.1
1663,Hyderabad to Ongole,VV Vinayak Travels,A/C Seater / Sleeper (2+1),22:10,06:00,07h 50m,INR 590,29 Seats available,2.8
1664,Hyderabad to Ongole,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,05:00,07h 30m,INR 1200,26 Seats available,2.4
1665,Hyderabad to Ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:35,06:00,07h 25m,INR 421,17 Seats available,2.0
1666,Hyderabad to Ongole,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,05:10,07h 25m,INR 499,23 Seats available,1.6
1667,Hyderabad to Ongole,Vihari Tours And Travels,Non A/C Seater / Sleeper (2+1),22:10,05:30,07h 20m,INR 3999,41 Seats available,3.7
1668,Hyderabad to Ongole,Sri Sivanjali Bus,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,INR 499,29 Seats available,3.5
1669,Hyderabad to Ongole,VEGA BUS,A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,2375,43 Seats available,3.5
1670,Hyderabad to Ongole,Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,06:00,08h 10m,532,13 Seats available,3.5
1671,Hyderabad to Ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:35,06:15,07h 40m,INR 463,16 Seats available,3.3
1672,Hyderabad to Ongole,VV Vinayak Travels,NON A/C Hi-Tech Push Back (2+2),21:00,06:30,09h 30m,INR 1650,33 Seats available,3.3
1673,Hyderabad to Ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:15,06:00,07h 45m,INR 441,24 Seats available,3.3
1674,Hyderabad to Ongole,KTC Travels,NON A/C Sleeper (2+1),22:00,04:15,06h 15m,INR 1499,15 Seats available,3.2
1675,Hyderabad to Ongole,Ramu Tours & Travels,NON A/C Sleeper (2+1),22:30,05:45,07h 15m,INR 790,24 Seats available,3.2
1676,Hyderabad to Ongole,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:50,05:20,07h 30m,INR 499,26 Seats available,3.0
1677,Hyderabad to Ongole,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:40,05:15,07h 35m,INR 499,2 Seats available,3.0
1678,Hyderabad to Ongole,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),20:45,04:00,07h 15m,1080,8 Seats available,2.9
1679,Hyderabad to Ongole,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:45,05:30,07h 45m,INR 1880,33 Seats available,2.9
1680,Hyderabad to Ongole,Lotus Travels,Volvo Multi-Axle A/C Seater/Sleeper (2+1),22:40,05:00,06h 20m,INR 1199,39 Seats available,1.4
1681,Hyderabad to Ongole,Lotus Travels,Volvo Multi-Axle A/C Seater/Sleeper (2+1),21:45,05:00,07h 15m,INR 1299,38 Seats available,1.4
1682,Hyderabad to Ongole,Hriday Tours & Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,05:45,07h 45m,INR 3000,36 Seats available,1.5
1683,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4256,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:45,06h 15m,INR 451,29 Seats available,3.2
1684,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4737,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:40,05h 40m,INR 483,33 Seats available,3.7
1685,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4250,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:02,05h 47m,INR 483,29 Seats available,3.9
1686,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4620,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:30,05h 45m,INR 483,19 Seats available,3.7
1687,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4198,INDRA(A.C. Seater),22:00,03:20,05h 20m,INR 585,30 Seats available,4.3
1688,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4252,Super Luxury (Non AC Seater 2+2 Push Back),22:05,04:00,05h 55m,INR 483,23 Seats available,3.8
1689,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4611,Super Luxury (Non AC Seater 2+2 Push Back),22:15,04:00,05h 45m,INR 483,23 Seats available,4.3
1690,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4178,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,04:16,06h 01m,INR 817,41 Seats available,4.4
1691,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4628,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:30,06h 00m,INR 483,18 Seats available,4.1
1692,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4212,STAR LINER(NON-AC SLEEPER 2+1),22:40,03:40,05h 00m,INR 626,24 Seats available,3.9
1693,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4154,INDRA(A.C. Seater),22:45,04:25,05h 40m,INR 585,31 Seats available,3.7
1694,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4216,Super Luxury (Non AC Seater 2+2 Push Back),22:50,04:48,05h 58m,INR 483,30 Seats available,3.5
1695,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4196,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:38,05h 38m,INR 483,27 Seats available,4.2
1696,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4622,STAR LINER(NON-AC SLEEPER 2+1),23:30,04:20,04h 50m,INR 626,11 Seats available,4.2
1697,Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),22:35,05:10,06h 35m,INR 576,16 Seats available,4.6
1698,Guntur (Andhra Pradesh) to Hyderabad,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),22:45,05:10,06h 25m,INR 399,32 Seats available,4.5
1699,Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),22:15,06:00,07h 45m,INR 615,17 Seats available,4.6
1700,Guntur (Andhra Pradesh) to Hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),21:45,05:05,07h 20m,288,30 Seats available,4.6
1701,Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,05:45,07h 20m,INR 373,30 Seats available,4.3
1702,Guntur (Andhra Pradesh) to Hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,06:07,07h 52m,INR 450,24 Seats available,4.3
1703,Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:45,07h 00m,INR 356,26 Seats available,4.3
1704,Guntur (Andhra Pradesh) to Hyderabad,Svkdt travels,A/C Sleeper (2+1),22:20,05:35,07h 15m,567,22 Seats available,4.3
1705,Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:55,05:25,06h 30m,INR 345,29 Seats available,4.6
1706,Guntur (Andhra Pradesh) to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),16:00,22:30,06h 30m,500,27 Seats available,4.6
1707,Guntur (Andhra Pradesh) to Hyderabad,Teja Tours and Travels,A/C Sleeper (2+1),23:00,06:00,07h 00m,580,20 Seats available,No rating
1708,Guntur (Andhra Pradesh) to Hyderabad,YNR Travels,A/C Sleeper (2+1),15:20,22:00,06h 40m,3800,31 Seats available,No rating
1709,Guntur (Andhra Pradesh) to Hyderabad,NueGo,Electric A/C Seater (2+2),23:30,06:40,07h 10m,379,20 Seats available,4.0
1710,Guntur (Andhra Pradesh) to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,706,22 Seats available,4.1
1711,Guntur (Andhra Pradesh) to Hyderabad,Svkdt travels,A/C Sleeper (2+1),22:00,05:45,07h 45m,567,20 Seats available,4.0
1712,Guntur (Andhra Pradesh) to Hyderabad,Tirumala Xpress,A/C Sleeper (2+1),22:10,05:35,07h 25m,INR 555,23 Seats available,4.0
1713,Guntur (Andhra Pradesh) to Hyderabad,LVR Travels,A/C Sleeper (2+1),23:00,06:20,07h 20m,INR 599,10 Seats available,4.0
1714,Guntur (Andhra Pradesh) to Hyderabad,NueGo,Electric A/C Seater (2+2),15:20,22:10,06h 50m,379,10 Seats available,4.0
1715,Guntur (Andhra Pradesh) to Hyderabad,Pavan Tours and Travels,A/C Sleeper (2+1),21:57,04:00,06h 03m,513,21 Seats available,4.6
1716,Guntur (Andhra Pradesh) to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:00,05:30,06h 30m,INR 700,19 Seats available,3.6
1717,Guntur (Andhra Pradesh) to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:30,06h 30m,INR 400,21 Seats available,3.3
1718,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:30,04:30,05h 00m,INR 690,22 Seats available,3.4
1719,Guntur (Andhra Pradesh) to Hyderabad,NueGo,Electric A/C Seater (2+2),22:15,05:25,07h 10m,379,23 Seats available,3.9
1720,Guntur (Andhra Pradesh) to Hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 450,9 Seats available,3.3
1721,Guntur (Andhra Pradesh) to Hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),22:20,05:00,06h 40m,INR 500,23 Seats available,3.6
1722,Guntur (Andhra Pradesh) to Hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,05:45,06h 45m,INR 500,20 Seats available,3.7
1723,Guntur (Andhra Pradesh) to Hyderabad,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),23:00,05:30,06h 30m,INR 500,31 Seats available,3.0
1724,Guntur (Andhra Pradesh) to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 400,26 Seats available,3.8
1725,Guntur (Andhra Pradesh) to Hyderabad,SRI MARUTHI TRAVELS,A/C Sleeper (2+1),23:10,05:00,05h 50m,INR 599,23 Seats available,3.5
1726,Guntur (Andhra Pradesh) to Hyderabad,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),23:10,05:00,05h 50m,INR 349,9 Seats available,2.7
1727,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:15,04:55,05h 40m,INR 690,26 Seats available,2.9
1728,Guntur (Andhra Pradesh) to Hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,INR 3000,40 Seats available,2.7
1729,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,NON A/C Sleeper (2+1),22:15,04:50,06h 35m,INR 590,10 Seats available,2.4
1730,Guntur (Andhra Pradesh) to Hyderabad,AVR Travels,A/C Seater / Sleeper (2+1),22:00,05:15,07h 15m,INR 1049,26 Seats available,3.2
1731,Guntur (Andhra Pradesh) to Hyderabad,Mozo travels,A/C Sleeper (2+1),23:15,05:30,06h 15m,INR 699,26 Seats available,4.0
1732,Guntur (Andhra Pradesh) to Hyderabad,Sravani Travels,A/C Seater / Sleeper (2+1),23:00,06:20,07h 20m,INR 4000,17 Seats available,4.0
1733,Guntur (Andhra Pradesh) to Hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),23:00,05:45,06h 45m,INR 650,16 Seats available,2.7
1734,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,NON A/C Sleeper (2+1),23:30,05:05,05h 35m,INR 590,23 Seats available,2.6
1735,Guntur (Andhra Pradesh) to Hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),22:16,06:08,07h 52m,INR 1760,40 Seats available,2.9
1736,Vijayawada to Visakhapatnam,APSRTC - 3466,Super Luxury (Non AC Seater 2+2 Push Back),16:30,01:05,08h 35m,INR 624,34 Seats available,3.5
1737,Vijayawada to Visakhapatnam,APSRTC - 27299,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:45,02:15,09h 30m,INR 579,37 Seats available,4.6
1738,Vijayawada to Visakhapatnam,APSRTC - 2972,Super Luxury (Non AC Seater 2+2 Push Back),17:00,02:15,09h 15m,INR 605,33 Seats available,3.8
1739,Vijayawada to Visakhapatnam,APSRTC - 3430,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),17:15,00:45,07h 30m,INR 929,45 Seats available,4.5
1740,Vijayawada to Visakhapatnam,APSRTC - 4381,Super Luxury (Non AC Seater 2+2 Push Back),17:15,01:40,08h 25m,INR 605,33 Seats available,3.8
1741,Vijayawada to Visakhapatnam,APSRTC - 3039,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,02:30,09h 00m,INR 579,35 Seats available,3.8
1742,Vijayawada to Visakhapatnam,APSRTC - 3135,Super Luxury (Non AC Seater 2+2 Push Back),17:45,02:30,08h 45m,INR 574,33 Seats available,3.8
1743,Vijayawada to Visakhapatnam,APSRTC - 3071,Super Luxury (Non AC Seater 2+2 Push Back),18:00,03:15,09h 15m,INR 605,33 Seats available,3.8
1744,Vijayawada to Visakhapatnam,APSRTC - 4411,Super Luxury (Non AC Seater 2+2 Push Back),18:15,02:30,08h 15m,INR 605,33 Seats available,1.6
1745,Vijayawada to Visakhapatnam,APSRTC - 2925,Super Luxury (Non AC Seater 2+2 Push Back),18:30,03:20,08h 50m,INR 574,33 Seats available,4.0
1746,Vijayawada to Visakhapatnam,APSRTC - 3137,Super Luxury (Non AC Seater 2+2 Push Back),18:45,03:50,09h 05m,INR 605,33 Seats available,3.8
1747,Vijayawada to Visakhapatnam,APSRTC - 3496,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:45,01:25,06h 40m,INR 929,43 Seats available,4.2
1748,Vijayawada to Visakhapatnam,APSRTC - 3774,Super Luxury (Non AC Seater 2+2 Push Back),19:15,03:35,08h 20m,INR 616,33 Seats available,3.7
1749,Vijayawada to Visakhapatnam,APSRTC - 3637,Super Luxury (Non AC Seater 2+2 Push Back),19:30,03:36,08h 06m,INR 605,31 Seats available,4.4
1750,Vijayawada to Visakhapatnam,APSRTC - 4348,INDRA(A.C. Seater),19:45,04:10,08h 25m,INR 692,36 Seats available,3.6
1751,Vijayawada to Visakhapatnam,APSRTC - 3017,INDRA(A.C. Seater),20:00,03:45,07h 45m,INR 694,32 Seats available,3.7
1752,Vijayawada to Visakhapatnam,APSRTC - 3091,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:00,08h 30m,INR 574,31 Seats available,4.0
1753,Vijayawada to Visakhapatnam,APSRTC - 3772,Super Luxury (Non AC Seater 2+2 Push Back),20:31,05:06,08h 35m,INR 629,33 Seats available,3.2
1754,Vijayawada to Visakhapatnam,APSRTC - 2968,INDRA(A.C. Seater),20:40,04:30,07h 50m,INR 694,35 Seats available,4.1
1755,Vijayawada to Visakhapatnam,APSRTC - 46390,Super Luxury (Non AC Seater 2+2 Push Back),21:00,06:00,09h 00m,INR 605,33 Seats available,3.8
1756,Vijayawada to Visakhapatnam,APSRTC - 3840,Super Luxury (Non AC Seater 2+2 Push Back),21:10,05:30,08h 20m,INR 629,30 Seats available,2.7
1757,Vijayawada to Visakhapatnam,APSRTC - 3139,Super Luxury (Non AC Seater 2+2 Push Back),21:20,05:00,07h 40m,INR 574,27 Seats available,3.7
1758,Vijayawada to Visakhapatnam,APSRTC - 77201,INDRA(A.C. Seater),21:20,04:20,07h 00m,INR 732,34 Seats available,4.1
1759,Vijayawada to Visakhapatnam,APSRTC - 4058,Super Luxury (Non AC Seater 2+2 Push Back),21:20,05:55,08h 35m,INR 616,33 Seats available,4.5
1760,Vijayawada to Visakhapatnam,APSRTC - 4280,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04:40,07h 10m,INR 574,34 Seats available,3.0
1761,Vijayawada to Visakhapatnam,APSRTC - 4625,Super Luxury (Non AC Seater 2+2 Push Back),21:45,05:55,08h 10m,INR 574,28 Seats available,3.8
1762,Vijayawada to Visakhapatnam,APSRTC - 3938,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,05:10,07h 10m,INR 929,37 Seats available,4.4
1763,Vijayawada to Visakhapatnam,APSRTC - 3257,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,05:25,07h 25m,INR 579,35 Seats available,3.1
1764,Vijayawada to Visakhapatnam,APSRTC - 9200,Super Luxury (Non AC Seater 2+2 Push Back),22:00,06:00,08h 00m,INR 605,33 Seats available,3.6
1765,Vijayawada to Visakhapatnam,APSRTC - 9330,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:25,07h 10m,INR 784,25 Seats available,4.0
1766,Vijayawada to Visakhapatnam,APSRTC - 3455,INDRA(A.C. Seater),22:30,05:50,07h 20m,INR 694,25 Seats available,3.8
1767,Vijayawada to Visakhapatnam,APSRTC - 3488,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:55,07h 25m,INR 605,33 Seats available,4.3
1768,Vijayawada to Visakhapatnam,APSRTC - 4274,Super Luxury (Non AC Seater 2+2 Push Back),22:40,06:00,07h 20m,INR 574,33 Seats available,2.7
1769,Vijayawada to Visakhapatnam,APSRTC - 5047,Super Luxury (Non AC Seater 2+2 Push Back),22:45,07:00,08h 15m,INR 605,33 Seats available,3.8
1770,Vijayawada to Visakhapatnam,APSRTC - 9458,Super Luxury (Non AC Seater 2+2 Push Back),23:00,07:00,08h 00m,INR 605,33 Seats available,2.6
1771,Vijayawada to Visakhapatnam,APSRTC - 3494,Super Luxury (Non AC Seater 2+2 Push Back),23:15,07:10,07h 55m,INR 605,28 Seats available,3.0
1772,Vijayawada to Visakhapatnam,APSRTC - 3457,INDRA(A.C. Seater),23:20,06:45,07h 25m,INR 694,37 Seats available,4.6
1773,Vijayawada to Visakhapatnam,APSRTC - 9370,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:30,05:55,06h 25m,INR 929,44 Seats available,4.2
1774,Vijayawada to Visakhapatnam,APSRTC - 6373,Super Luxury (Non AC Seater 2+2 Push Back),23:45,08:30,08h 45m,INR 605,30 Seats available,3.4
1775,Vijayawada to Visakhapatnam,APSRTC - 4495,Super Luxury (Non AC Seater 2+2 Push Back),23:55,07:25,07h 30m,INR 605,31 Seats available,3.9
1776,Vijayawada to Visakhapatnam,Zingbus Plus,A/C Sleeper (2+1),23:45,06:20,06h 35m,729,15 Seats available,4.8
1777,Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),22:00,06:00,08h 00m,686,15 Seats available,4.6
1778,Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),23:30,06:55,07h 25m,686,13 Seats available,4.6
1779,Vijayawada to Visakhapatnam,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06:25,06h 40m,INR 650,15 Seats available,4.5
1780,Vijayawada to Visakhapatnam,Yolo Bus,A/C Sleeper (2+1),22:20,06:33,08h 13m,INR 600,23 Seats available,4.6
1781,Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),22:30,05:55,07h 25m,517,24 Seats available,4.4
1782,Vijayawada to Visakhapatnam,Yolo Bus,Bharat Benz A/C Sleeper (2+1),22:51,07:00,08h 09m,INR 600,27 Seats available,4.4
1783,Vijayawada to Visakhapatnam,IntrCity SmartBus,AC Sleeper (2+1),23:15,05:55,06h 40m,INR 650,18 Seats available,4.4
1784,Vijayawada to Visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),20:00,03:45,07h 45m,427,15 Seats available,4.4
1785,Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,517,20 Seats available,4.3
1786,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:35,06:00,08h 25m,475,25 Seats available,4.4
1787,Vijayawada to Visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),21:00,04:45,07h 45m,427,8 Seats available,4.2
1788,Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),21:25,05:15,07h 50m,719,16 Seats available,4.1
1789,Vijayawada to Visakhapatnam,SRKT Travels,Non A/C Seater / Sleeper (2+1),22:20,05:30,07h 10m,INR 420,22 Seats available,4.1
1790,Vijayawada to Visakhapatnam,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),23:05,07:00,07h 55m,535,28 Seats available,4.1
1791,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:30,05:45,07h 15m,475,23 Seats available,4.0
1792,Vijayawada to Visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),23:30,07:15,07h 45m,573,15 Seats available,3.9
1793,Vijayawada to Visakhapatnam,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),23:05,05:45,06h 40m,INR 520,26 Seats available,4.0
1794,Vijayawada to Visakhapatnam,Sri Amaravathi Travels,NON A/C Sleeper (2+1),21:30,05:15,07h 45m,585,16 Seats available,3.9
1795,Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),22:30,06:15,07h 45m,686,22 Seats available,4.4
1796,Vijayawada to Visakhapatnam,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),21:30,05:15,07h 45m,450,27 Seats available,3.6
1797,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,475,28 Seats available,3.9
1798,Vijayawada to Visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),15:24,23:25,08h 01m,427,3 Seats available,3.5
1799,Vijayawada to Visakhapatnam,SRKT Travels,A/C Seater / Sleeper (2+1),23:00,06:30,07h 30m,INR 500,25 Seats available,4.0
1800,Vijayawada to Visakhapatnam,Sri Amaravathi Travels,NON A/C Hi-Tech Push Back (2+2),22:00,05:45,07h 45m,405,21 Seats available,3.6
1801,Vijayawada to Visakhapatnam,SREE PAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),21:25,04:45,07h 20m,495,14 Seats available,4.3
1802,Vijayawada to Visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),20:45,05:30,08h 45m,INR 750,17 Seats available,3.5
1803,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:45,02:00,08h 15m,475,14 Seats available,4.5
1804,Vijayawada to Visakhapatnam,SRKT Travels,Non A/C Seater / Sleeper (2+1),23:20,06:10,06h 50m,INR 470,20 Seats available,4.0
1805,Vijayawada to Visakhapatnam,Sri Padmavathi Travels,A/C Seater / Sleeper (2+1),21:30,05:45,08h 15m,INR 600,27 Seats available,3.6
1806,Vijayawada to Visakhapatnam,PRL BUS,A/C Seater / Sleeper (2+1),23:59,08:45,08h 46m,INR 1300,17 Seats available,3.8
1807,Vijayawada to Visakhapatnam,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:00,05:30,06h 30m,INR 610,25 Seats available,3.7
1808,Vijayawada to Visakhapatnam,Sri Venkataramana Travels,A/C Sleeper (2+1),21:30,05:30,08h 00m,810,20 Seats available,3.0
1809,Vijayawada to Visakhapatnam,RAJULATALLI TRAVELS,NON A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,INR 5000,40 Seats available,No rating
1810,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,428,17 Seats available,4.3
1811,Vijayawada to Visakhapatnam,NueGo,Electric A/C Seater (2+2),21:45,05:30,07h 45m,427,18 Seats available,4.5
1812,Vijayawada to Visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),21:15,05:10,07h 55m,525,32 Seats available,3.8
1813,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:45,04:00,08h 15m,475,24 Seats available,4.1
1814,Vijayawada to Visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),20:00,04:20,08h 20m,525,31 Seats available,3.3
1815,Vijayawada to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,INR 450,24 Seats available,3.4
1816,Vijayawada to Visakhapatnam,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:30,07:00,07h 30m,INR 750,20 Seats available,3.6
1817,Vijayawada to Visakhapatnam,Sai RK Travels,Non A/C Seater / Sleeper (2+1),20:12,04:15,08h 03m,INR 500,23 Seats available,3.6
1818,Vijayawada to Visakhapatnam,Prathap Travels,Non A/C Seater / Sleeper (2+1),20:00,04:05,08h 05m,509,20 Seats available,4.5
1819,Vijayawada to Visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),22:30,06:55,08h 25m,INR 790,30 Seats available,2.7
1820,Vijayawada to Visakhapatnam,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),20:30,04:50,08h 20m,INR 599,33 Seats available,4.5
1821,Vijayawada to Visakhapatnam,Orange Tours And Travels,A/C Seater / Sleeper (2+1),22:30,06:15,07h 45m,INR 700,21 Seats available,2.9
1822,Vijayawada to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),20:00,05:00,09h 00m,INR 500,28 Seats available,3.6
1823,Vijayawada to Visakhapatnam,Orange Tours And Travels,A/C Seater / Sleeper (2+1),00:30,07:20,06h 50m,INR 650,20 Seats available,3.3
1824,Vijayawada to Visakhapatnam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,INR 450,25 Seats available,2.9
1825,Vijayawada to Visakhapatnam,Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),19:45,04:50,09h 05m,405,19 Seats available,3.1
1826,Vijayawada to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),18:45,03:10,08h 25m,INR 500,26 Seats available,4.1
1827,Vijayawada to Visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),21:55,05:25,07h 30m,INR 790,23 Seats available,3.0
1828,Vijayawada to Visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),23:05,07:00,07h 55m,INR 790,14 Seats available,2.6
1829,Vijayawada to Visakhapatnam,Navin Travels,Non A/C Seater / Sleeper (2+1),20:30,04:30,08h 00m,463,18 Seats available,3.7
1830,Vijayawada to Visakhapatnam,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),23:45,07:30,07h 45m,INR 900,31 Seats available,2.5
1831,Vijayawada to Visakhapatnam,Jagan Travels,Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,INR 516,24 Seats available,3.2
1832,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:00,03:30,08h 30m,475,32 Seats available,3.0
1833,Vijayawada to Visakhapatnam,Mayuri Travels,A/C Seater / Sleeper (2+1),23:55,07:00,07h 05m,630,32 Seats available,3.5
1834,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),18:15,04:15,10h 00m,475,30 Seats available,3.1
1835,Vijayawada to Visakhapatnam,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,INR 680,14 Seats available,3.0
1836,Vijayawada to Visakhapatnam,Krk Travels,Non A/C Seater / Sleeper (2+1),23:00,04:01,05h 01m,665,16 Seats available,4.0
1837,Vijayawada to Visakhapatnam,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,06:00,07h 30m,INR 600,13 Seats available,2.3
